nb_tour;plancton;corail;bar;thon;pollution;pyranha;requin;orque;baleine
616;4;4;0;242;0;0;0;0;1
617;4;4;0;242;0;0;0;0;1
618;4;4;0;242;0;0;0;0;1
619;4;4;0;242;0;0;0;0;1
621;5;-1;0;259;0;0;0;0;0
622;5;-1;0;259;0;0;0;0;0
623;5;-1;0;259;0;0;0;0;0
624;5;-1;0;259;0;0;0;0;0
625;5;-1;0;259;0;0;0;0;0
626;5;-1;0;259;0;0;0;0;0
627;5;-1;0;259;0;0;0;0;0
628;5;-1;0;259;0;0;0;0;0
629;5;-1;0;259;0;0;0;0;0
631;9;2;0;269;0;0;0;-1;1
632;9;2;0;269;0;0;0;-1;1
633;9;2;0;269;0;0;0;-1;1
634;9;2;0;269;0;0;0;-1;1
635;9;2;0;269;0;0;0;-1;1
636;9;2;0;269;0;0;0;-1;1
637;9;2;0;269;0;0;0;-1;1
638;9;2;0;269;0;0;0;-1;1
639;9;2;0;269;0;0;0;-1;1
641;14;3;0;237;0;0;0;1;-1
642;14;3;0;237;0;0;0;1;-1
643;14;3;0;237;0;0;0;1;-1
644;14;3;0;237;0;0;0;1;-1
645;14;3;0;237;0;0;0;1;-1
646;14;3;0;237;0;0;0;1;-1
647;14;3;0;237;0;0;0;1;-1
648;14;3;0;237;0;0;0;1;-1
649;14;3;0;237;0;0;0;1;-1
651;13;2;0;237;0;0;0;1;-1
652;13;2;0;237;0;0;0;1;-1
653;13;2;0;237;0;0;0;1;-1
654;13;2;0;237;0;0;0;1;-1
655;13;2;0;237;0;0;0;1;-1
656;13;2;0;237;0;0;0;1;-1
657;13;2;0;237;0;0;0;1;-1
658;13;2;0;237;0;0;0;1;-1
659;13;2;0;237;0;0;0;1;-1
661;14;1;0;245;0;0;0;0;0
662;14;1;0;245;0;0;0;0;0
663;14;1;0;245;0;0;0;0;0
664;14;1;0;245;0;0;0;0;0
665;14;1;0;245;0;0;0;0;0
666;14;1;0;245;0;0;0;0;0
667;14;1;0;245;0;0;0;0;0
668;14;1;0;245;0;0;0;0;0
